iso3,year,MA
WSM,2020,17.261783644919543
STP,2020,17.95512641011841
VGB,2020,18.500331682462544
MAR,2020,18.846944164816136
TUN,2020,19.207988092028526
BWA,2020,17.629579359498525
AFG,2020,18.551389286172153
SYC,2020,17.744056749123455
IRL,2020,19.796639354269562
VNM,2020,18.62971539702679
GIB,2020,19.187796768001515
CAN,2020,18.754581843262407
JPN,2020,18.76064581352815
LBR,2020,17.926517734997145
ERI,2020,18.27691376498629
MKD,2020,19.420852931004994
TGO,2020,18.275271947100528
MDV,2020,18.04058939792465
ZWE,2020,17.595745055895577
CIV,2020,17.984796901120138
KIR,2020,17.484244194214753
PNG,2020,17.65231727712269
MHL,2020,17.609070382835142
ZMB,2020,17.634193394019306
GEO,2020,18.78333238764422
ECU,2020,17.929489053348252
FSM,2020,17.84096706504914
NZL,2020,17.14465319463456
LBN,2020,19.286540130004532
KNA,2020,18.085196949109488
BEL,2020,20.723025755199792
BRA,2020,17.38824357498731
GHA,2020,18.089999568882863
COL,2020,18.030868458819185
RWA,2020,17.880768701219274
BLR,2020,19.319316473486886
CUB,2020,18.559806288728783
URY,2020,17.795023380822208
PLW,2020,18.155207695062614
MLT,2020,19.179149342351327
MRT,2020,18.099595120469328
SDN,2020,18.193954881019156
GRD,2020,18.139657434067452
COG,2020,17.781725014638482
JAM,2020,18.452192672281836
KEN,2020,17.848752896351463
USA,2020,17.515241463285363
SOM,2020,17.936968481815008
DMA,2020,18.15885994720764
GTM,2020,18.47268223309029
GNQ,2020,18.03600051182693
VCT,2020,18.140850555483002
HRV,2020,19.927116250497416
DOM,2020,18.384405003037394
AUT,2020,20.070635094949548
CMR,2020,18.045935939386677
PRY,2020,17.72576952809777
QAT,2020,18.818248865911656
GNB,2020,17.998011182797935
CHL,2020,17.43083838658599
KGZ,2020,18.526143214277504
BGD,2020,18.601515907086217
CPV,2020,17.959055510933414
TKM,2020,18.541388678467705
BFA,2020,18.135573794965577
CRI,2020,18.274944727935114
BOL,2020,17.65993432653552
KHM,2020,18.770891551005
KAZ,2020,18.45217852120063
CAF,2020,17.95403892717674
SLV,2020,18.55525606707326
EGY,2020,18.79454971760761
PAK,2020,18.536364059529564
MDG,2020,17.505162618561705
GAB,2020,17.906538117176495
SGP,2020,18.441922338474402
UKR,2020,19.04779783057299
PRT,2020,19.08032216604663
PER,2020,17.66880697897807
LSO,2020,17.75036250544693
FJI,2020,17.28839564466307
HKG,2020,19.19406936649847
BGR,2020,19.289665118040904
BEN,2020,18.297368950822207
LBY,2020,18.84667904014255
GIN,2020,17.960944455958746
AND,2020,19.843423783312428
TJK,2020,18.56344366838231
SVK,2020,19.97843903548789
NAM,2020,17.49925964602001
ZAF,2020,17.331271709841296
IDN,2020,17.989047520122316
GMB,2020,18.063282213061864
DEU,2020,19.92573526991533
NGA,2020,17.972226545762865
NPL,2020,18.71652973249141
SAU,2020,18.3988764201094
POL,2020,19.75694233580929
UGA,2020,17.91847951190058
ISR,2020,18.99677985756564
ESP,2020,19.19010461420714
PAN,2020,18.246859192841733
BLZ,2020,18.580901415296225
AGO,2020,17.63951826989334
GRL,2020,18.39995485339538
MEX,2020,18.49324114044492
SWZ,2020,17.665780350352794
AZE,2020,18.683775129850773
SYR,2020,19.02763589200367
THA,2020,18.544361871129134
HTI,2020,18.483521116534998
BTN,2020,18.80380369978754
VEN,2020,18.12136201449826
GBR,2020,19.787881767974802
ARE,2020,18.56448327134545
SMR,2020,20.10873171749923
LUX,2020,20.714374081027863
TZA,2020,17.76670618352069
ITA,2020,19.52502452356953
BMU,2020,18.521328411510375
DJI,2020,18.17398998738381
MDA,2020,19.24882955415353
UZB,2020,18.503903029475303
BRN,2020,18.385857099922625
SWE,2020,19.52340719383169
BIH,2020,19.7429619008492
LCA,2020,18.13577561836338
HUN,2020,19.853083111422276
JOR,2020,19.694716317564357
SUR,2020,17.858607835443067
IRQ,2020,18.712956976144405
LVA,2020,19.46773540066806
ALB,2020,19.443150381821475
PHL,2020,18.515407168195008
IRN,2020,18.585103538176554
TCD,2020,18.09645873597234
MOZ,2020,17.54766004203977
OMN,2020,18.640342842544335
MNP,2020,18.190399365443465
RUS,2020,18.534398267042025
EST,2020,19.396192798897417
SVN,2020,20.11426003591428
PRK,2020,19.896985306306394
FIN,2020,19.17099760337662
CZE,2020,20.1953637245806
FRA,2020,19.823917798977114
ABW,2020,18.223616804336636
TCA,2020,18.50222281692057
CYP,2020,19.117922539166088
MLI,2020,18.071131537838284
MMR,2020,18.663489737249048
MWI,2020,17.63730534751288
NIC,2020,18.416062122889187
MYS,2020,18.446711868287952
SLE,2020,17.955745076341163
YEM,2020,18.25300263583156
COM,2020,17.643917529680223
NOR,2020,19.453674924138728
KWT,2020,18.731250706846033
MNG,2020,18.89933543150861
ISL,2020,18.69690539427169
TON,2020,17.23187626622614
AUS,2020,17.177643935101685
BHS,2020,18.673351288419372
DNK,2020,19.99830232952095
GUY,2020,17.915708417243696
LTU,2020,19.5147770351814
MAC,2020,20.269352330172676
MUS,2020,17.478956079171187
NCL,2020,17.375321433726764
CHN,2020,18.295067382316983
SEN,2020,17.99966003968037
LAO,2020,18.80384709059652
NER,2020,18.211041723485422
GRC,2020,19.11540582549937
ATG,2020,18.20496014335356
TTO,2020,18.026708764433888
BDI,2020,17.879329711529795
NRU,2020,17.53489858689077
SLB,2020,17.512046250983023
CHE,2020,20.249607229296707
IND,2020,18.19188078920734
NLD,2020,20.583034146550524
CYM,2020,18.5498780535585
BRB,2020,18.07577418746161
FRO,2021,19.251264975077543
VUT,2021,17.516092218484072
BHR,2021,19.259599785299667
PYF,2021,17.331606188909223
TUR,2021,19.018999171697274
ETH,2021,18.197001808371738
ARM,2021,18.93966103743821
HND,2021,18.619027166393252
KOR,2021,19.6798602586522
TUV,2021,17.490124614962802
LKA,2021,18.343313799165763
ARG,2021,17.622010143665914
PRI,2021,18.39000436523741
DZA,2021,19.290379980657406
WSM,2021,17.390093508051223
STP,2021,18.07974099679367
VGB,2021,18.59671194625582
MAR,2021,18.97399011508872
TUN,2021,19.335336163549453
BWA,2021,17.78008458380132
AFG,2021,18.70512495895887
SYC,2021,17.887136706125855
IRL,2021,19.932687037570595
VNM,2021,18.765243388452994
GIB,2021,19.315683626160183
CAN,2021,18.865093465194363
JPN,2021,18.92089861655272
LBR,2021,18.053812845556948
ERI,2021,18.427076001897973
MKD,2021,19.553391691542096
TGO,2021,18.387086042219405
MDV,2021,18.184832857547356
ZWE,2021,17.740175174182212
CIV,2021,18.108449669437967
KIR,2021,17.611284148500253
PNG,2021,17.784414938082286
MHL,2021,17.734571894374692
ZMB,2021,17.771443395165516
GEO,2021,18.933797702071914
ECU,2021,18.050071592147514
FSM,2021,17.966674485392318
NZL,2021,17.278262597197408
LBN,2021,19.4383088640897
KNA,2021,18.201017722195314
BEL,2021,20.8466632865579
BRA,2021,17.518971592463384
GHA,2021,18.20798729254818
COL,2021,18.14432141701366
RWA,2021,18.013227383278966
BLR,2021,19.45575103529007
CUB,2021,18.678829642692982
URY,2021,17.95820310951012
PLW,2021,18.28547813952133
MLT,2021,19.30608241452931
MRT,2021,18.22725996028505
SDN,2021,18.336650017848534
GRD,2021,18.256894291188335
COG,2021,17.918150971850118
JAM,2021,18.53393596767117
KEN,2021,17.985313583345693
USA,2021,17.659025412771225
SOM,2021,18.078964760929466
DMA,2021,18.273275977991794
GTM,2021,18.58749373462462
GNQ,2021,18.157421858394468
VCT,2021,18.257348597991605
HRV,2021,20.052550999685128
DOM,2021,18.489588588456034
AUT,2021,20.19553797277356
CMR,2021,18.1684522681085
PRY,2021,17.865491109909282
QAT,2021,18.98414898479059
GNB,2021,18.125634533441936
CHL,2021,17.56822041908684
KGZ,2021,18.67599084807707
BGD,2021,18.747904895422668
CPV,2021,18.08619447763043
TKM,2021,18.699795897944217
BFA,2021,18.25852470025571
CRI,2021,18.388915012258487
BOL,2021,17.789889316312543
KHM,2021,18.88710644398065
KAZ,2021,18.60140422947744
CAF,2021,18.085899502819743
SLV,2021,18.66697432743295
EGY,2021,18.940050601598312
PAK,2021,18.689317958228507
MDG,2021,17.645612105043494
GAB,2021,18.033775392162873
SGP,2021,18.566955456401775
UKR,2021,19.185015194125047
PRT,2021,19.208825917536217
PER,2021,17.792630947003133
LSO,2021,17.915816253978342
FJI,2021,17.41914801667856
HKG,2021,19.355759052927038
BGR,2021,19.42238781043632
BEN,2021,18.403069680773157
LBY,2021,18.978806019894147
GIN,2021,18.08700185864844
AND,2021,19.967321112920043
TJK,2021,18.712703883240714
SVK,2021,20.104981028600694
NAM,2021,17.64174711593227
ZAF,2021,17.467147544313843
IDN,2021,18.131094611703517
GMB,2021,18.190020485191983
DEU,2021,20.05825710284068
NGA,2021,18.106499467456594
NPL,2021,18.86589726002877
SAU,2021,18.547365901595928
POL,2021,19.883749379838953
UGA,2021,18.053111529354595
ISR,2021,19.11576194765563
ESP,2021,19.316852395333047
PAN,2021,18.358312078790803
BLZ,2021,18.68905788931023
AGO,2021,17.77343103071946
GRL,2021,18.528668848868687
MEX,2021,18.603376074348933
SWZ,2021,17.82273918315857
AZE,2021,18.8417582312833
SYR,2021,19.165673222228367
THA,2021,18.681754510488638
HTI,2021,18.58805145265888
BTN,2021,18.947016173842687
VEN,2021,18.23791293790341
GBR,2021,19.914143150245494
ARE,2021,18.729857060785356
SMR,2021,20.234588538141637
LUX,2021,20.83270757202588
TZA,2021,17.90348178917996
ITA,2021,19.6481598145599
BMU,2021,18.636085049223812
DJI,2021,18.319481448014127
MDA,2021,19.386781561968096
UZB,2021,18.653763720841514
BRN,2021,18.52020648959618
SWE,2021,19.661259758691003
BIH,2021,19.871611594311197
LCA,2021,18.24954114315832
HUN,2021,19.978419981106786
JOR,2021,19.851859952510917
SUR,2021,17.981789982705408
IRQ,2021,18.87800681807225
LVA,2021,19.603199282710072
ALB,2021,19.573674183285533
PHL,2021,18.654572737100093
IRN,2021,18.736293500949042
TCD,2021,18.225726368202466
MOZ,2021,17.690148416528025
OMN,2021,18.802781365899595
MNP,2021,18.310938081789512
RUS,2021,18.67212623358982
EST,2021,19.528936718933373
SVN,2021,20.23761408633302
PRK,2021,20.02821667939506
FIN,2021,19.312889429968802
CZE,2021,20.314861748809292
FRA,2021,19.950447024734824
ABW,2021,18.33710510648232
TCA,2021,18.6087995826437
CYP,2021,19.253625981126905
MLI,2021,18.197650571995943
MMR,2021,18.797575730360222
MWI,2021,17.775519617533465
NIC,2021,18.524809425038804
MYS,2021,18.591959896876595
SLE,2021,18.0851438333804
YEM,2021,18.40651834240439
COM,2021,17.782581786719458
NOR,2021,19.583596218965113
KWT,2021,18.899707420874023
MNG,2021,19.056140756568315
ISL,2021,18.830930432108314
TON,2021,17.361800944032794
AUS,2021,17.31070234202507
BHS,2021,18.756457432668014
DNK,2021,20.12725853666792
GUY,2021,18.03571969987639
LTU,2021,19.648077552400263
MAC,2021,20.35579826001712
MUS,2021,17.620117223386647
NCL,2021,17.509432417558433
CHN,2021,18.376900690471878
SEN,2021,18.127228170929577
LAO,2021,18.93206544103807
NER,2021,18.331689983268163
GRC,2021,19.2484443829578
ATG,2021,18.316943255524624
TTO,2021,18.144172222936394
BDI,2021,18.011342999384105
NRU,2021,17.662617404925907
SLB,2021,17.642860681047893
CHE,2021,20.37178219348861
IND,2021,18.33514895605636
NLD,2021,20.705727092720426
CYM,2021,18.618533542544647
BRB,2021,18.19387563742239
FRO,2022,19.262642789230988
VUT,2022,17.545680468711993
BHR,2022,19.420725370056363
PYF,2022,17.379732711692863
TUR,2022,19.05194453524325
ETH,2022,18.260881965949025
ARM,2022,19.012403673840485
HND,2022,18.70031323464483
KOR,2022,19.653048435728927
TUV,2022,17.519043376723104
LKA,2022,18.384758271914222
ARG,2022,17.69027023015065
PRI,2022,18.468694503497805
DZA,2022,19.28905811918626
WSM,2022,17.425870878040616
STP,2022,18.12677440195525
VGB,2022,18.670156269450622
MAR,2022,18.98498854927823
TUN,2022,19.341184965822062
BWA,2022,17.81789890680044
AFG,2022,18.7590033610022
SYC,2022,17.935985385319597
IRL,2022,19.92707598841477
VNM,2022,18.78056548317176
GIB,2022,19.31705884732946
CAN,2022,18.94100963600885
JPN,2022,18.924080427504634
LBR,2022,18.091752541364155
ERI,2022,18.50619221830211
MKD,2022,19.56459423533657
TGO,2022,18.420470110744848
MDV,2022,18.224810681997972
ZWE,2022,17.788065384272315
CIV,2022,18.143896282725564
KIR,2022,17.633333410384285
PNG,2022,17.803032019610736
MHL,2022,17.749547029037515
ZMB,2022,17.821974416628432
GEO,2022,18.997842594649004
ECU,2022,18.125019237737014
FSM,2022,17.970911087850173
NZL,2022,17.321154500302185
LBN,2022,19.507809834243847
KNA,2022,18.269522139537088
BEL,2022,20.82947794773704
BRA,2022,17.58123769807107
GHA,2022,18.247453813136605
COL,2022,18.219852234398772
RWA,2022,18.06953733779365
BLR,2022,19.468744683289653
CUB,2022,18.758621540072465
URY,2022,18.096421319442314
PLW,2022,18.28918413845484
MLT,2022,19.313725019249457
MRT,2022,18.258906175393502
SDN,2022,18.396951238051095
GRD,2022,18.336762793944995
COG,2022,17.9779505497462
JAM,2022,18.61210976027717
KEN,2022,18.041815341545615
USA,2022,17.700439535849284
SOM,2022,18.137890125339375
DMA,2022,18.347250634637533
GTM,2022,18.66877360253925
GNQ,2022,18.202834368681707
VCT,2022,18.335993180051148
HRV,2022,20.04396050515868
DOM,2022,18.560573139462957
AUT,2022,20.186254451091326
CMR,2022,18.21461299429817
PRY,2022,17.970030585532047
QAT,2022,19.09354976468215
GNB,2022,18.163790564912144
CHL,2022,17.668433178001035
KGZ,2022,18.7215813996632
BGD,2022,18.774718488108093
CPV,2022,18.126009000731646
TKM,2022,18.759061642452764
BFA,2022,18.29139666558684
CRI,2022,18.46847798615355
BOL,2022,17.871577151481326
KHM,2022,18.915680842865335
KAZ,2022,18.642897664181024
CAF,2022,18.133089917557523
SLV,2022,18.750318835539524
EGY,2022,18.993377079095293
PAK,2022,18.739111360122948
MDG,2022,17.691244720080004
GAB,2022,18.08290792688266
SGP,2022,18.609996937752165
UKR,2022,19.216688393445025
PRT,2022,19.21148444938337
PER,2022,17.86680791192453
LSO,2022,17.937579185647863
FJI,2022,17.451671419308447
HKG,2022,19.327122669302405
BGR,2022,19.43948497585118
BEN,2022,18.443506264343895
LBY,2022,18.996850297361405
GIN,2022,18.122844624075594
AND,2022,19.95387687221114
TJK,2022,18.76722712288158
SVK,2022,20.100537979155597
NAM,2022,17.690395771584463
ZAF,2022,17.51907384340789
IDN,2022,18.165156497446898
GMB,2022,18.224908025601785
DEU,2022,20.056545505259614
NGA,2022,18.14003015331691
NPL,2022,18.904684540759142
SAU,2022,18.613039419414093
POL,2022,19.87873912342537
UGA,2022,18.10813139997645
ISR,2022,19.180485985061882
ESP,2022,19.3159192875206
PAN,2022,18.43443638276526
BLZ,2022,18.771236716861633
AGO,2022,17.81779210248739
GRL,2022,18.570102359787512
MEX,2022,18.681774142244056
SWZ,2022,17.853996178638713
AZE,2022,18.904825748766022
SYR,2022,19.227768526953753
THA,2022,18.71244273278909
HTI,2022,18.675720822144953
BTN,2022,18.98563224315927
VEN,2022,18.313132357233787
GBR,2022,19.906123361542186
ARE,2022,18.827586275117547
SMR,2022,20.220212830315333
LUX,2022,20.81420168310349
TZA,2022,17.95554389361713
ITA,2022,19.646579744396238
BMU,2022,18.707846861494804
DJI,2022,18.39271953363065
MDA,2022,19.401051576301278
UZB,2022,18.703777684933122
BRN,2022,18.549670327531246
SWE,2022,19.673317653197532
BIH,2022,19.868330230512754
LCA,2022,18.324465150140057
HUN,2022,19.974788635489354
JOR,2022,19.921090812985998
SUR,2022,18.055374849694655
IRQ,2022,18.949958356674756
LVA,2022,19.610975566256528
ALB,2022,19.57968184228049
PHL,2022,18.65943578181658
IRN,2022,18.81804994518422
TCD,2022,18.268208797752692
MOZ,2022,17.73473932981983
OMN,2022,18.90229862757833
MNP,2022,18.299407876783434
RUS,2022,18.688877938296073
EST,2022,19.534341265668903
SVN,2022,20.227674551798767
PRK,2022,19.991073717137695
FIN,2022,19.328083126289755
CZE,2022,20.30070678887203
FRA,2022,19.94738803107072
ABW,2022,18.413648144591757
TCA,2022,18.689992413777027
CYP,2022,19.31310841604133
MLI,2022,18.230555363242978
MMR,2022,18.823205784288714
MWI,2022,17.82823608182259
NIC,2022,18.604347759762494
MYS,2022,18.643486667690897
SLE,2022,18.12734501319379
YEM,2022,18.486526626101252
COM,2022,17.83172912203044
NOR,2022,19.574982262469092
KWT,2022,19.001811512004505
MNG,2022,19.063143372287815
ISL,2022,18.851993027938498
TON,2022,17.397934676524414
AUS,2022,17.337794217869533
BHS,2022,18.835801576130667
DNK,2022,20.11742916557451
GUY,2022,18.106647235131316
LTU,2022,19.65333853709682
MAC,2022,20.33738855479574
MUS,2022,17.66347470503434
NCL,2022,17.54267251595197
CHN,2022,18.34438487887739
SEN,2022,18.163938280522302
LAO,2022,18.951558793009127
NER,2022,18.367600614876924
GRC,2022,19.272529089103433
ATG,2022,18.38913699556403
TTO,2022,18.218019675363806
BDI,2022,18.071732447385127
NRU,2022,17.68126248998654
SLB,2022,17.665942244152745
CHE,2022,20.349303600133695
IND,2022,18.37435832980591
NLD,2022,20.68774833198234
CYM,2022,18.698418224102365
BRB,2022,18.267947911741746
