iso_o,iso_d,contig,comlang_off,colony,border_friction
GAB,JPN,0,0,0,1.0
GAB,KAZ,0,0,0,1.0
GAB,KEN,0,0,0,1.0
GAB,KGZ,0,0,0,1.0
GAB,KHM,0,0,0,1.0
GAB,KIR,0,0,0,1.0
GAB,KNA,0,0,0,1.0
GAB,KOR,0,0,0,1.0
GAB,KWT,0,0,0,1.0
GAB,LAO,0,0,0,1.0
GAB,LBN,0,1,0,0.6666666666666667
GAB,LBR,0,0,0,1.0
GAB,LBY,0,0,0,1.0
GAB,LCA,0,0,0,1.0
GAB,LKA,0,0,0,1.0
GAB,LSO,0,0,0,1.0
GAB,LTU,0,0,0,1.0
GAB,LUX,0,1,0,0.6666666666666667
GAB,LVA,0,0,0,1.0
GAB,MAC,0,0,0,1.0
GAB,MAR,0,1,0,0.6666666666666667
GAB,MDA,0,0,0,1.0
GAB,MDG,0,1,0,0.6666666666666667
GAB,MDV,0,0,0,1.0
GAB,MEX,0,0,0,1.0
GAB,MHL,0,0,0,1.0
GAB,MKD,0,0,0,1.0
GAB,MLI,0,1,0,0.6666666666666667
GAB,MLT,0,0,0,1.0
GAB,MMR,0,0,0,1.0
GAB,MNG,0,0,0,1.0
GAB,MNP,0,0,0,1.0
GAB,MOZ,0,0,0,1.0
GAB,MRT,0,0,0,1.0
GAB,MSR,0,0,0,1.0
GAB,MTQ,0,1,0,0.6666666666666667
GAB,MUS,0,1,0,0.6666666666666667
GAB,MWI,0,0,0,1.0
GAB,MYS,0,0,0,1.0
GAB,NAM,0,0,0,1.0
GAB,NCL,0,1,0,0.6666666666666667
GAB,NER,0,1,0,0.6666666666666667
GAB,NFK,0,0,0,1.0
GAB,NGA,0,0,0,1.0
GAB,NIC,0,0,0,1.0
GAB,NIU,0,0,0,1.0
GAB,NLD,0,0,0,1.0
GAB,NOR,0,0,0,1.0
GAB,NPL,0,0,0,1.0
GAB,NRU,0,0,0,1.0
GAB,NZL,0,0,0,1.0
GAB,OMN,0,0,0,1.0
GAB,PAK,0,0,0,1.0
GAB,PAL,0,0,0,1.0
GAB,PAN,0,0,0,1.0
GAB,PCN,0,0,0,1.0
GAB,PER,0,0,0,1.0
GAB,PHL,0,0,0,1.0
GAB,PLW,0,0,0,1.0
GAB,PNG,0,0,0,1.0
GAB,POL,0,0,0,1.0
GAB,PRI,0,0,0,1.0
GAB,PRK,0,0,0,1.0
GAB,PRT,0,0,0,1.0
GAB,PRY,0,0,0,1.0
GAB,PYF,0,1,0,0.6666666666666667
GAB,QAT,0,0,0,1.0
GAB,REU,0,1,0,0.6666666666666667
GAB,ROM,0,0,0,1.0
GAB,RUS,0,0,0,1.0
GAB,RWA,0,1,0,0.6666666666666667
GAB,SAU,0,0,0,1.0
GAB,SDN,0,0,0,1.0
GAB,SEN,0,1,0,0.6666666666666667
GAB,SGP,0,0,0,1.0
GAB,SHN,0,0,0,1.0
GAB,SLB,0,0,0,1.0
GAB,SLE,0,0,0,1.0
GAB,SLV,0,0,0,1.0
GAB,SMR,0,0,0,1.0
GAB,SOM,0,0,0,1.0
GAB,SPM,0,1,0,0.6666666666666667
GAB,STP,0,0,0,1.0
GAB,SUR,0,0,0,1.0
GAB,SVK,0,0,0,1.0
GAB,SVN,0,0,0,1.0
GAB,SWE,0,0,0,1.0
GAB,SWZ,0,0,0,1.0
GAB,SYC,0,1,0,0.6666666666666667
GAB,SYR,0,0,0,1.0
GAB,TCA,0,0,0,1.0
GAB,TCD,0,1,0,0.6666666666666667
GAB,TGO,0,1,0,0.6666666666666667
GAB,THA,0,0,0,1.0
GAB,TJK,0,0,0,1.0
GAB,TKL,0,0,0,1.0
GAB,TKM,0,0,0,1.0
GAB,TMP,0,0,0,1.0
GAB,TON,0,0,0,1.0
GAB,TTO,0,0,0,1.0
GAB,TUN,0,1,0,0.6666666666666667
GAB,TUR,0,0,0,1.0
GAB,TUV,0,0,0,1.0
GAB,TWN,0,0,0,1.0
GAB,TZA,0,0,0,1.0
GAB,UGA,0,0,0,1.0
GAB,UKR,0,0,0,1.0
GAB,URY,0,0,0,1.0
GAB,USA,0,0,0,1.0
GAB,UZB,0,0,0,1.0
GAB,VCT,0,0,0,1.0
GAB,VEN,0,0,0,1.0
GAB,VGB,0,0,0,1.0
GAB,VNM,0,0,0,1.0
GAB,VUT,0,1,0,0.6666666666666667
GAB,WLF,0,1,0,0.6666666666666667
GAB,WSM,0,0,0,1.0
GAB,YEM,0,0,0,1.0
GAB,YUG,0,0,0,1.0
GAB,ZAF,0,0,0,1.0
GAB,ZAR,0,1,0,0.6666666666666667
GAB,ZMB,0,0,0,1.0
GAB,ZWE,0,0,0,1.0
GBR,ABW,0,0,0,1.0
GBR,AFG,0,0,0,1.0
GBR,AGO,0,0,0,1.0
GBR,AIA,0,1,1,0.33333333333333337
GBR,ALB,0,0,0,1.0
GBR,AND,0,0,0,1.0
GBR,ANT,0,0,0,1.0
GBR,ARE,0,0,1,0.6666666666666667
GBR,ARG,0,0,0,1.0
GBR,ARM,0,0,0,1.0
GBR,ATG,0,1,1,0.33333333333333337
GBR,AUS,0,1,1,0.33333333333333337
GBR,AUT,0,0,0,1.0
GBR,AZE,0,0,0,1.0
GBR,BDI,0,0,0,1.0
GBR,BEL,0,0,0,1.0
GBR,BEN,0,0,0,1.0
GBR,BFA,0,0,0,1.0
GBR,BGD,0,0,1,0.6666666666666667
GBR,BGR,0,0,0,1.0
GBR,BHR,0,0,1,0.6666666666666667
GBR,BHS,0,1,1,0.33333333333333337
GBR,BIH,0,0,0,1.0
GBR,BLR,0,0,0,1.0
GBR,BLZ,0,1,1,0.33333333333333337
GBR,BMU,0,1,1,0.33333333333333337
GBR,BOL,0,0,0,1.0
GBR,BRA,0,0,0,1.0
GBR,BRB,0,1,1,0.33333333333333337
GBR,BRN,0,0,1,0.6666666666666667
GBR,BTN,0,0,0,1.0
GBR,BWA,0,1,1,0.33333333333333337
GBR,CAF,0,0,0,1.0
GBR,CAN,0,1,1,0.33333333333333337
GBR,CCK,0,0,1,0.6666666666666667
GBR,CHE,0,0,0,1.0
GBR,CHL,0,0,0,1.0
GBR,CHN,0,0,0,1.0
GBR,CIV,0,0,0,1.0
GBR,CMR,0,1,0,0.6666666666666667
GBR,COG,0,0,0,1.0
GBR,COK,0,1,1,0.33333333333333337
GBR,COL,0,0,0,1.0
GBR,COM,0,0,0,1.0
GBR,CPV,0,0,0,1.0
GBR,CRI,0,0,0,1.0
GBR,CUB,0,0,0,1.0
GBR,CXR,0,1,1,0.33333333333333337
GBR,CYM,0,1,1,0.33333333333333337
GBR,CYP,0,0,1,0.6666666666666667
GBR,CZE,0,0,0,1.0
GBR,DEU,0,0,0,1.0
GBR,DJI,0,0,0,1.0
GBR,DMA,0,1,1,0.33333333333333337
GBR,DNK,0,0,0,1.0
GBR,DOM,0,0,0,1.0
GBR,DZA,0,0,0,1.0
GBR,ECU,0,0,0,1.0
GBR,EGY,0,0,1,0.6666666666666667
GBR,ERI,0,1,1,0.33333333333333337
GBR,ESH,0,0,0,1.0
GBR,ESP,0,0,0,1.0
GBR,EST,0,0,0,1.0
GBR,ETH,0,1,0,0.6666666666666667
GBR,FIN,0,0,0,1.0
GBR,FJI,0,1,1,0.33333333333333337
GBR,FLK,0,1,1,0.33333333333333337
GBR,FRA,0,0,0,1.0
GBR,FRO,0,0,0,1.0
GBR,FSM,0,1,0,0.6666666666666667
GBR,GAB,0,0,0,1.0
GBR,GBR,0,0,0,1.0
GBR,GEO,0,0,0,1.0
GBR,GHA,0,1,1,0.33333333333333337
GBR,GIB,0,1,1,0.33333333333333337
GBR,GIN,0,0,0,1.0
GBR,GLP,0,0,0,1.0
GBR,GMB,0,1,1,0.33333333333333337
GBR,GNB,0,0,0,1.0
GBR,GNQ,0,0,0,1.0
GBR,GRC,0,0,0,1.0
GBR,GRD,0,1,1,0.33333333333333337
GBR,GRL,0,0,0,1.0
GBR,GTM,0,0,0,1.0
GBR,GUF,0,0,0,1.0
GBR,GUY,0,1,1,0.33333333333333337
GBR,HKG,0,1,1,0.33333333333333337
GBR,HND,0,0,0,1.0
GBR,HRV,0,0,0,1.0
GBR,HTI,0,0,0,1.0
GBR,HUN,0,0,0,1.0
GBR,IDN,0,0,0,1.0
GBR,IND,0,1,1,0.33333333333333337
GBR,IRL,1,1,1,0.0
GBR,IRN,0,0,0,1.0
GBR,IRQ,0,0,0,1.0
GBR,ISL,0,0,0,1.0
GBR,ISR,0,1,1,0.33333333333333337
GBR,ITA,0,0,0,1.0
GBR,JAM,0,1,1,0.33333333333333337
GBR,JOR,0,0,1,0.6666666666666667
GBR,JPN,0,0,0,1.0
GBR,KAZ,0,0,0,1.0
GBR,KEN,0,1,1,0.33333333333333337
GBR,KGZ,0,0,0,1.0
GBR,KHM,0,0,0,1.0
GBR,KIR,0,1,1,0.33333333333333337
GBR,KNA,0,1,1,0.33333333333333337
GBR,KOR,0,0,0,1.0
GBR,KWT,0,0,1,0.6666666666666667
GBR,LAO,0,0,0,1.0
GBR,LBN,0,0,0,1.0
GBR,LBR,0,1,0,0.6666666666666667
GBR,LBY,0,0,0,1.0
GBR,LCA,0,1,1,0.33333333333333337
GBR,LKA,0,0,1,0.6666666666666667
GBR,LSO,0,1,1,0.33333333333333337
GBR,LTU,0,0,0,1.0
GBR,LUX,0,0,0,1.0
GBR,LVA,0,0,0,1.0
GBR,MAC,0,0,0,1.0
GBR,MAR,0,0,0,1.0
GBR,MDA,0,0,0,1.0
GBR,MDG,0,0,0,1.0
GBR,MDV,0,0,1,0.6666666666666667
GBR,MEX,0,0,0,1.0
GBR,MHL,0,1,0,0.6666666666666667
GBR,MKD,0,0,0,1.0
GBR,MLI,0,0,0,1.0
GBR,MLT,0,1,1,0.33333333333333337
GBR,MMR,0,0,1,0.6666666666666667
GBR,MNG,0,0,0,1.0
GBR,MNP,0,1,0,0.6666666666666667
GBR,MOZ,0,0,0,1.0
GBR,MRT,0,0,0,1.0
GBR,MSR,0,1,1,0.33333333333333337
GBR,MTQ,0,0,0,1.0
GBR,MUS,0,1,1,0.33333333333333337
GBR,MWI,0,1,1,0.33333333333333337
GBR,MYS,0,0,1,0.6666666666666667
GBR,NAM,0,1,0,0.6666666666666667
GBR,NCL,0,0,0,1.0
GBR,NER,0,0,0,1.0
GBR,NFK,0,1,0,0.6666666666666667
GBR,NGA,0,1,1,0.33333333333333337
GBR,NIC,0,0,0,1.0
GBR,NIU,0,1,1,0.33333333333333337
GBR,NLD,0,0,0,1.0
GBR,NOR,0,0,0,1.0
GBR,NPL,0,0,0,1.0
GBR,NRU,0,1,1,0.33333333333333337
GBR,NZL,0,1,1,0.33333333333333337
GBR,OMN,0,0,0,1.0
GBR,PAK,0,1,1,0.33333333333333337
GBR,PAL,0,0,1,0.6666666666666667
GBR,PAN,0,0,0,1.0
GBR,PCN,0,1,1,0.33333333333333337
GBR,PER,0,0,0,1.0
GBR,PHL,0,1,0,0.6666666666666667
GBR,PLW,0,1,1,0.33333333333333337
GBR,PNG,0,1,1,0.33333333333333337
GBR,POL,0,0,0,1.0
GBR,PRI,0,1,0,0.6666666666666667
GBR,PRK,0,0,0,1.0
GBR,PRT,0,0,0,1.0
GBR,PRY,0,0,0,1.0
GBR,PYF,0,0,0,1.0
GBR,QAT,0,0,1,0.6666666666666667
GBR,REU,0,0,0,1.0
GBR,ROM,0,0,0,1.0
GBR,RUS,0,0,0,1.0
GBR,RWA,0,1,0,0.6666666666666667
GBR,SAU,0,0,0,1.0
GBR,SDN,0,0,1,0.6666666666666667
GBR,SEN,0,0,0,1.0
GBR,SGP,0,1,1,0.33333333333333337
GBR,SHN,0,1,1,0.33333333333333337
GBR,SLB,0,1,1,0.33333333333333337
GBR,SLE,0,1,1,0.33333333333333337
GBR,SLV,0,0,0,1.0
GBR,SMR,0,0,0,1.0
GBR,SOM,0,1,1,0.33333333333333337
GBR,SPM,0,0,0,1.0
GBR,STP,0,0,0,1.0
GBR,SUR,0,0,0,1.0
GBR,SVK,0,0,0,1.0
GBR,SVN,0,0,0,1.0
GBR,SWE,0,0,0,1.0
GBR,SWZ,0,1,1,0.33333333333333337
GBR,SYC,0,1,1,0.33333333333333337
GBR,SYR,0,0,0,1.0
GBR,TCA,0,1,1,0.33333333333333337
GBR,TCD,0,0,0,1.0
GBR,TGO,0,0,0,1.0
GBR,THA,0,0,0,1.0
GBR,TJK,0,0,0,1.0
GBR,TKL,0,1,1,0.33333333333333337
GBR,TKM,0,0,0,1.0
GBR,TMP,0,0,0,1.0
GBR,TON,0,1,1,0.33333333333333337
GBR,TTO,0,1,1,0.33333333333333337
GBR,TUN,0,0,0,1.0
GBR,TUR,0,0,0,1.0
GBR,TUV,0,0,1,0.6666666666666667
GBR,TWN,0,0,0,1.0
GBR,TZA,0,1,1,0.33333333333333337
GBR,UGA,0,1,1,0.33333333333333337
GBR,UKR,0,0,0,1.0
GBR,URY,0,0,0,1.0
GBR,USA,0,1,1,0.33333333333333337
GBR,UZB,0,0,0,1.0
GBR,VCT,0,1,1,0.33333333333333337
GBR,VEN,0,0,0,1.0
GBR,VGB,0,1,1,0.33333333333333337
GBR,VNM,0,0,0,1.0
GBR,VUT,0,1,1,0.33333333333333337
GBR,WLF,0,0,0,1.0
GBR,WSM,0,1,0,0.6666666666666667
GBR,YEM,0,0,1,0.6666666666666667
GBR,YUG,0,0,0,1.0
GBR,ZAF,0,1,1,0.33333333333333337
GBR,ZAR,0,0,0,1.0
GBR,ZMB,0,1,1,0.33333333333333337
GBR,ZWE,0,1,1,0.33333333333333337
GEO,ABW,0,0,0,1.0
GEO,AFG,0,0,0,1.0
GEO,AGO,0,0,0,1.0
GEO,AIA,0,0,0,1.0
GEO,ALB,0,0,0,1.0
GEO,AND,0,0,0,1.0
GEO,ANT,0,0,0,1.0
GEO,ARE,0,0,0,1.0
GEO,ARG,0,0,0,1.0
GEO,ARM,1,0,0,0.6666666666666667
GEO,ATG,0,0,0,1.0
GEO,AUS,0,0,0,1.0
GEO,AUT,0,0,0,1.0
GEO,AZE,1,0,0,0.6666666666666667
GEO,BDI,0,0,0,1.0
GEO,BEL,0,0,0,1.0
GEO,BEN,0,0,0,1.0
GEO,BFA,0,0,0,1.0
GEO,BGD,0,0,0,1.0
GEO,BGR,0,0,0,1.0
GEO,BHR,0,0,0,1.0
GEO,BHS,0,0,0,1.0
GEO,BIH,0,0,0,1.0
GEO,BLR,0,0,0,1.0
GEO,BLZ,0,0,0,1.0
GEO,BMU,0,0,0,1.0
GEO,BOL,0,0,0,1.0
GEO,BRA,0,0,0,1.0
GEO,BRB,0,0,0,1.0
GEO,BRN,0,0,0,1.0
GEO,BTN,0,0,0,1.0
GEO,BWA,0,0,0,1.0
GEO,CAF,0,0,0,1.0
GEO,CAN,0,0,0,1.0
GEO,CCK,0,0,0,1.0
GEO,CHE,0,0,0,1.0
GEO,CHL,0,0,0,1.0
GEO,CHN,0,0,0,1.0
GEO,CIV,0,0,0,1.0
GEO,CMR,0,0,0,1.0
GEO,COG,0,0,0,1.0
GEO,COK,0,0,0,1.0
GEO,COL,0,0,0,1.0
GEO,COM,0,0,0,1.0
GEO,CPV,0,0,0,1.0
GEO,CRI,0,0,0,1.0
GEO,CUB,0,0,0,1.0
GEO,CXR,0,0,0,1.0
GEO,CYM,0,0,0,1.0
GEO,CYP,0,0,0,1.0
GEO,CZE,0,0,0,1.0
GEO,DEU,0,0,0,1.0
GEO,DJI,0,0,0,1.0
GEO,DMA,0,0,0,1.0
GEO,DNK,0,0,0,1.0
GEO,DOM,0,0,0,1.0
GEO,DZA,0,0,0,1.0
GEO,ECU,0,0,0,1.0
GEO,EGY,0,0,0,1.0
GEO,ERI,0,0,0,1.0
GEO,ESH,0,0,0,1.0
GEO,ESP,0,0,0,1.0
GEO,EST,0,0,0,1.0
GEO,ETH,0,0,0,1.0
GEO,FIN,0,0,0,1.0
GEO,FJI,0,0,0,1.0
GEO,FLK,0,0,0,1.0
GEO,FRA,0,0,0,1.0
GEO,FRO,0,0,0,1.0
GEO,FSM,0,0,0,1.0
GEO,GAB,0,0,0,1.0
GEO,GBR,0,0,0,1.0
GEO,GEO,0,0,0,1.0
GEO,GHA,0,0,0,1.0
GEO,GIB,0,0,0,1.0
GEO,GIN,0,0,0,1.0
GEO,GLP,0,0,0,1.0
GEO,GMB,0,0,0,1.0
GEO,GNB,0,0,0,1.0
GEO,GNQ,0,0,0,1.0
GEO,GRC,0,0,0,1.0
GEO,GRD,0,0,0,1.0
GEO,GRL,0,0,0,1.0
GEO,GTM,0,0,0,1.0
GEO,GUF,0,0,0,1.0
GEO,GUY,0,0,0,1.0
GEO,HKG,0,0,0,1.0
GEO,HND,0,0,0,1.0
GEO,HRV,0,0,0,1.0
GEO,HTI,0,0,0,1.0
GEO,HUN,0,0,0,1.0
GEO,IDN,0,0,0,1.0
GEO,IND,0,0,0,1.0
GEO,IRL,0,0,0,1.0
GEO,IRN,0,0,0,1.0
GEO,IRQ,0,0,0,1.0
GEO,ISL,0,0,0,1.0
GEO,ISR,0,0,0,1.0
GEO,ITA,0,0,0,1.0
GEO,JAM,0,0,0,1.0
GEO,JOR,0,0,0,1.0
GEO,JPN,0,0,0,1.0
GEO,KAZ,0,0,0,1.0
GEO,KEN,0,0,0,1.0
GEO,KGZ,0,0,0,1.0
GEO,KHM,0,0,0,1.0
GEO,KIR,0,0,0,1.0
GEO,KNA,0,0,0,1.0
GEO,KOR,0,0,0,1.0
GEO,KWT,0,0,0,1.0
GEO,LAO,0,0,0,1.0
GEO,LBN,0,0,0,1.0
GEO,LBR,0,0,0,1.0
GEO,LBY,0,0,0,1.0
GEO,LCA,0,0,0,1.0
GEO,LKA,0,0,0,1.0
GEO,LSO,0,0,0,1.0
GEO,LTU,0,0,0,1.0
GEO,LUX,0,0,0,1.0
GEO,LVA,0,0,0,1.0
GEO,MAC,0,0,0,1.0
GEO,MAR,0,0,0,1.0
GEO,MDA,0,0,0,1.0
GEO,MDG,0,0,0,1.0
GEO,MDV,0,0,0,1.0
GEO,MEX,0,0,0,1.0
GEO,MHL,0,0,0,1.0
GEO,MKD,0,0,0,1.0
GEO,MLI,0,0,0,1.0
GEO,MLT,0,0,0,1.0
GEO,MMR,0,0,0,1.0
GEO,MNG,0,0,0,1.0
GEO,MNP,0,0,0,1.0
GEO,MOZ,0,0,0,1.0
GEO,MRT,0,0,0,1.0
GEO,MSR,0,0,0,1.0
GEO,MTQ,0,0,0,1.0
GEO,MUS,0,0,0,1.0
GEO,MWI,0,0,0,1.0
GEO,MYS,0,0,0,1.0
GEO,NAM,0,0,0,1.0
GEO,NCL,0,0,0,1.0
GEO,NER,0,0,0,1.0
GEO,NFK,0,0,0,1.0
GEO,NGA,0,0,0,1.0
GEO,NIC,0,0,0,1.0
GEO,NIU,0,0,0,1.0
GEO,NLD,0,0,0,1.0
GEO,NOR,0,0,0,1.0
GEO,NPL,0,0,0,1.0
GEO,NRU,0,0,0,1.0
GEO,NZL,0,0,0,1.0
GEO,OMN,0,0,0,1.0
GEO,PAK,0,0,0,1.0
GEO,PAL,0,0,0,1.0
GEO,PAN,0,0,0,1.0
GEO,PCN,0,0,0,1.0
GEO,PER,0,0,0,1.0
GEO,PHL,0,0,0,1.0
GEO,PLW,0,0,0,1.0
GEO,PNG,0,0,0,1.0
GEO,POL,0,0,0,1.0
GEO,PRI,0,0,0,1.0
GEO,PRK,0,0,0,1.0
GEO,PRT,0,0,0,1.0
GEO,PRY,0,0,0,1.0
GEO,PYF,0,0,0,1.0
GEO,QAT,0,0,0,1.0
GEO,REU,0,0,0,1.0
GEO,ROM,0,0,0,1.0
GEO,RUS,1,0,1,0.33333333333333337
GEO,RWA,0,0,0,1.0
GEO,SAU,0,0,0,1.0
GEO,SDN,0,0,0,1.0
GEO,SEN,0,0,0,1.0
GEO,SGP,0,0,0,1.0
GEO,SHN,0,0,0,1.0
GEO,SLB,0,0,0,1.0
GEO,SLE,0,0,0,1.0
GEO,SLV,0,0,0,1.0
GEO,SMR,0,0,0,1.0
GEO,SOM,0,0,0,1.0
GEO,SPM,0,0,0,1.0
GEO,STP,0,0,0,1.0
GEO,SUR,0,0,0,1.0
GEO,SVK,0,0,0,1.0
GEO,SVN,0,0,0,1.0
GEO,SWE,0,0,0,1.0
GEO,SWZ,0,0,0,1.0
GEO,SYC,0,0,0,1.0
GEO,SYR,0,0,0,1.0
GEO,TCA,0,0,0,1.0
GEO,TCD,0,0,0,1.0
GEO,TGO,0,0,0,1.0
GEO,THA,0,0,0,1.0
GEO,TJK,0,0,0,1.0
GEO,TKL,0,0,0,1.0
GEO,TKM,0,0,0,1.0
GEO,TMP,0,0,0,1.0
GEO,TON,0,0,0,1.0
GEO,TTO,0,0,0,1.0
GEO,TUN,0,0,0,1.0
GEO,TUR,1,0,0,0.6666666666666667
GEO,TUV,0,0,0,1.0
GEO,TWN,0,0,0,1.0
GEO,TZA,0,0,0,1.0
GEO,UGA,0,0,0,1.0
GEO,UKR,0,0,0,1.0
GEO,URY,0,0,0,1.0
GEO,USA,0,0,0,1.0
GEO,UZB,0,0,0,1.0
GEO,VCT,0,0,0,1.0
GEO,VEN,0,0,0,1.0
GEO,VGB,0,0,0,1.0
GEO,VNM,0,0,0,1.0
GEO,VUT,0,0,0,1.0
GEO,WLF,0,0,0,1.0
GEO,WSM,0,0,0,1.0
GEO,YEM,0,0,0,1.0
GEO,YUG,0,0,0,1.0
GEO,ZAF,0,0,0,1.0
GEO,ZAR,0,0,0,1.0
GEO,ZMB,0,0,0,1.0
GEO,ZWE,0,0,0,1.0
GHA,ABW,0,0,0,1.0
GHA,AFG,0,0,0,1.0
GHA,AGO,0,0,0,1.0
GHA,AIA,0,1,0,0.6666666666666667
GHA,ALB,0,0,0,1.0
GHA,AND,0,0,0,1.0
GHA,ANT,0,0,0,1.0
GHA,ARE,0,0,0,1.0
GHA,ARG,0,0,0,1.0
GHA,ARM,0,0,0,1.0
GHA,ATG,0,1,0,0.6666666666666667
GHA,AUS,0,1,0,0.6666666666666667
GHA,AUT,0,0,0,1.0
GHA,AZE,0,0,0,1.0
GHA,BDI,0,0,0,1.0
GHA,BEL,0,0,0,1.0
GHA,BEN,0,0,0,1.0
GHA,BFA,1,0,0,0.6666666666666667
GHA,BGD,0,0,0,1.0
GHA,BGR,0,0,0,1.0
GHA,BHR,0,0,0,1.0
GHA,BHS,0,1,0,0.6666666666666667
GHA,BIH,0,0,0,1.0
GHA,BLR,0,0,0,1.0
GHA,BLZ,0,1,0,0.6666666666666667
GHA,BMU,0,1,0,0.6666666666666667
GHA,BOL,0,0,0,1.0
GHA,BRA,0,0,0,1.0
GHA,BRB,0,1,0,0.6666666666666667
GHA,BRN,0,0,0,1.0
GHA,BTN,0,0,0,1.0
GHA,BWA,0,1,0,0.6666666666666667
GHA,CAF,0,0,0,1.0
GHA,CAN,0,1,0,0.6666666666666667
GHA,CCK,0,0,0,1.0
GHA,CHE,0,0,0,1.0
GHA,CHL,0,0,0,1.0
GHA,CHN,0,0,0,1.0
GHA,CIV,1,0,0,0.6666666666666667
GHA,CMR,0,1,0,0.6666666666666667
GHA,COG,0,0,0,1.0
GHA,COK,0,1,0,0.6666666666666667
GHA,COL,0,0,0,1.0
GHA,COM,0,0,0,1.0
GHA,CPV,0,0,0,1.0
GHA,CRI,0,0,0,1.0
GHA,CUB,0,0,0,1.0
GHA,CXR,0,1,0,0.6666666666666667
GHA,CYM,0,1,0,0.6666666666666667
GHA,CYP,0,0,0,1.0
GHA,CZE,0,0,0,1.0
GHA,DEU,0,0,0,1.0
GHA,DJI,0,0,0,1.0
GHA,DMA,0,1,0,0.6666666666666667
GHA,DNK,0,0,0,1.0
GHA,DOM,0,0,0,1.0
GHA,DZA,0,0,0,1.0
GHA,ECU,0,0,0,1.0
GHA,EGY,0,0,0,1.0
GHA,ERI,0,1,0,0.6666666666666667
GHA,ESH,0,0,0,1.0
GHA,ESP,0,0,0,1.0
GHA,EST,0,0,0,1.0
GHA,ETH,0,1,0,0.6666666666666667
GHA,FIN,0,0,0,1.0
GHA,FJI,0,1,0,0.6666666666666667
GHA,FLK,0,1,0,0.6666666666666667
GHA,FRA,0,0,0,1.0
GHA,FRO,0,0,0,1.0
GHA,FSM,0,1,0,0.6666666666666667
GHA,GAB,0,0,0,1.0
GHA,GBR,0,1,1,0.33333333333333337
GHA,GEO,0,0,0,1.0
GHA,GHA,0,0,0,1.0
GHA,GIB,0,1,0,0.6666666666666667
GHA,GIN,0,0,0,1.0
GHA,GLP,0,0,0,1.0
GHA,GMB,0,1,0,0.6666666666666667
GHA,GNB,0,0,0,1.0
GHA,GNQ,0,0,0,1.0
GHA,GRC,0,0,0,1.0
GHA,GRD,0,1,0,0.6666666666666667
GHA,GRL,0,0,0,1.0
GHA,GTM,0,0,0,1.0
GHA,GUF,0,0,0,1.0
GHA,GUY,0,1,0,0.6666666666666667
GHA,HKG,0,1,0,0.6666666666666667
GHA,HND,0,0,0,1.0
GHA,HRV,0,0,0,1.0
GHA,HTI,0,0,0,1.0
GHA,HUN,0,0,0,1.0
GHA,IDN,0,0,0,1.0
GHA,IND,0,1,0,0.6666666666666667
GHA,IRL,0,1,0,0.6666666666666667
GHA,IRN,0,0,0,1.0
GHA,IRQ,0,0,0,1.0
GHA,ISL,0,0,0,1.0
GHA,ISR,0,1,0,0.6666666666666667
GHA,ITA,0,0,0,1.0
GHA,JAM,0,1,0,0.6666666666666667
GHA,JOR,0,0,0,1.0
GHA,JPN,0,0,0,1.0
GHA,KAZ,0,0,0,1.0
GHA,KEN,0,1,0,0.6666666666666667
GHA,KGZ,0,0,0,1.0
GHA,KHM,0,0,0,1.0
GHA,KIR,0,1,0,0.6666666666666667
GHA,KNA,0,1,0,0.6666666666666667
GHA,KOR,0,0,0,1.0
GHA,KWT,0,0,0,1.0
GHA,LAO,0,0,0,1.0
GHA,LBN,0,0,0,1.0
GHA,LBR,0,1,0,0.6666666666666667
GHA,LBY,0,0,0,1.0
GHA,LCA,0,1,0,0.6666666666666667
GHA,LKA,0,0,0,1.0
GHA,LSO,0,1,0,0.6666666666666667
GHA,LTU,0,0,0,1.0
GHA,LUX,0,0,0,1.0
GHA,LVA,0,0,0,1.0
GHA,MAC,0,0,0,1.0
GHA,MAR,0,0,0,1.0
GHA,MDA,0,0,0,1.0
GHA,MDG,0,0,0,1.0
GHA,MDV,0,0,0,1.0
GHA,MEX,0,0,0,1.0
GHA,MHL,0,1,0,0.6666666666666667
GHA,MKD,0,0,0,1.0
GHA,MLI,0,0,0,1.0
GHA,MLT,0,1,0,0.6666666666666667
GHA,MMR,0,0,0,1.0
GHA,MNG,0,0,0,1.0
GHA,MNP,0,1,0,0.6666666666666667
GHA,MOZ,0,0,0,1.0
GHA,MRT,0,0,0,1.0
GHA,MSR,0,1,0,0.6666666666666667
GHA,MTQ,0,0,0,1.0
GHA,MUS,0,1,0,0.6666666666666667
GHA,MWI,0,1,0,0.6666666666666667
GHA,MYS,0,0,0,1.0
GHA,NAM,0,1,0,0.6666666666666667
GHA,NCL,0,0,0,1.0
GHA,NER,0,0,0,1.0
GHA,NFK,0,1,0,0.6666666666666667
GHA,NGA,0,1,0,0.6666666666666667
GHA,NIC,0,0,0,1.0
GHA,NIU,0,1,0,0.6666666666666667
GHA,NLD,0,0,0,1.0
GHA,NOR,0,0,0,1.0
GHA,NPL,0,0,0,1.0
GHA,NRU,0,1,0,0.6666666666666667
GHA,NZL,0,1,0,0.6666666666666667
GHA,OMN,0,0,0,1.0
GHA,PAK,0,1,0,0.6666666666666667
GHA,PAL,0,0,0,1.0
GHA,PAN,0,0,0,1.0
GHA,PCN,0,1,0,0.6666666666666667
GHA,PER,0,0,0,1.0
GHA,PHL,0,1,0,0.6666666666666667
